"","tconst","id","title","bechdel_rating","year","averageRating","numVotes","runtimeMinutes","genres","primaryTitle"
"5876","1645155",6016,"Erased","1",2012,6.1,25747,"100","Action,Thriller","Erased"
"5877","1645170",3289,"Dictator, The","1",2012,6.4,236091,"83","Comedy","The Dictator"
"5878","1646876",3842,"16 Wishes","3",2010,5.5,9694,"90","Drama,Family,Fantasy","16 Wishes"
"5879","1646959",3815,"Bedevilled","3",2010,7.3,10574,"115","Action,Crime,Drama","Bedevilled"
"5880","1646971",5618,"How to Train Your Dragon 2","1",2014,7.8,251790,"102","Action,Adventure,Animation","How to Train Your Dragon 2"
"5881","1646980",4529,"Double, The","1",2011,5.9,26020,"98","Action,Crime,Drama","The Double"
"5882","1646985",1474,"Love Like Poison","3",2010,6.4,659,"92","Drama","Love Like Poison"
"5883","1646987",3150,"Wrath of the Titans","1",2012,5.8,165345,"99","Action,Adventure,Fantasy","Wrath of the Titans"
"5884","1647413",7783,"Vino Veritas","3",2013,6.1,111,"96","Comedy","Vino Veritas"
"5885","1647668",5387,"Million Dollar Arm","1",2014,7,39391,"124","Biography,Drama,Sport","Million Dollar Arm"
"5886","1648133",6228,"XXXHOLiC: Ro","3",2010,8.2,112,"45","Animation,Horror,Mystery","XXXHOLiC: Rô"
"5887","1648190",7770,"Dark Tower, The","1",2017,5.7,86401,"95","Action,Adventure,Fantasy","The Dark Tower"
"5888","1648194",5695,"Wrong House, The","3",2009,4.6,108,"83","Drama,Horror,Thriller","The Wrong House"
"5889","1648204",5502,"Lemonade Mouth","3",2011,7,10855,"103","Comedy,Drama,Family","Lemonade Mouth"
"5890","1649419",3914,"Impossible, The","2",2012,7.6,165954,"114","Drama,Thriller","The Impossible"
"5891","1649444",5010,"[REC]3 Genesis","3",2012,5,28979,"80","Horror,Thriller","[REC] 3: Genesis"
"5892","1649780",4485,"Peace, Love, &amp; Misunderstanding","3",2011,5.9,6981,"96","Comedy,Drama,Music","Peace, Love & Misunderstanding"
"5893","1650043",2954,"Diary of a Wimpy Kid: Rodrick Rules","1",2011,6.6,21597,"99","Comedy,Family","Diary of a Wimpy Kid: Rodrick Rules"
"5894","1650058",3639,"Perfect Family, The","3",2011,5.7,1319,"84","Comedy,Drama","The Perfect Family"
"5895","1650062",2388,"Super 8","3",2011,7,309320,"112","Mystery,Sci-Fi,Thriller","Super 8"
"5896","1650407",3341,"Turn Me On, Dammit!","3",2011,6.3,8409,"76","Comedy,Romance","Turn Me On, Dammit!"
"5897","1650554",4470,"Kick-Ass 2","3",2013,6.6,226065,"103","Action,Comedy,Crime","Kick-Ass 2"
"5898","1653853",1618,"Into Our Own Hands","3",2010,7.3,39,"88","Documentary,Musical","Into Our Own Hands"
"5899","1653911",6780,"Mozart&#39;s Sister","3",2010,6.4,1348,"120","Biography,Drama,Music","Mozart's Sister"
"5900","1654523",4891,"Night Train to Lisbon","1",2013,6.8,15318,"111","Mystery,Romance,Thriller","Night Train to Lisbon"
"5901","1655416",3581,"Mental","3",2012,6.2,4449,"116","Comedy,Drama","Mental"
"5902","1655420",2887,"My Week with Marilyn","3",2011,7,76882,"99","Biography,Drama","My Week with Marilyn"
"5903","1655441",6269,"Age of Adaline, The","3",2015,7.2,125783,"112","Drama,Fantasy,Romance","The Age of Adaline"
"5904","1655442",2759,"Artist, The","1",2011,7.9,208459,"100","Comedy,Drama,Romance","The Artist"
"5905","1655460",3473,"Wanderlust","3",2012,5.6,66638,"98","Comedy,Romance","Wanderlust"
"5906","1656190",3869,"Safe","1",2012,6.5,92055,"94","Action,Crime,Thriller","Safe"
"5907","1657299",4563,"Decoy Bride, The","3",2011,6.2,9324,"89","Comedy,Drama,Romance","The Decoy Bride"
"5908","1657507",3702,"Colombiana","1",2011,6.4,83172,"108","Action,Crime,Drama","Colombiana"
"5909","1657510",5131,"Gimme Shelter","1",2013,6.5,7311,"101","Drama","Gimme Shelter"
"5910","1658801",6622,"Feeheld","3",2015,6.5,9542,"103","Biography,Drama,Romance","Freeheld"
"5911","1658837",3624,"Tall Man, The","3",2012,5.9,34289,"106","Crime,Drama,Horror","The Tall Man"
"5912","1659337",3870,"Perks of Being a Wallflower, The","3",2012,8,399901,"102","Drama,Romance","The Perks of Being a Wallflower"
"5913","1659338",4226,"Numbers Station, The","1",2013,5.6,17524,"89","Action,Thriller","The Numbers Station"
"5914","1660379",5558,"House of Tolerance","3",2011,6.8,5132,"122","Drama","House of Tolerance"
"5915","1661199",6152,"Cinderella","3",2015,6.9,128687,"105","Drama,Family,Fantasy","Cinderella"
"5916","1661275",7800,"Their Finest","3",2016,6.8,12287,"117","Comedy,Drama,Romance","Their Finest"
"5917","1661420",2929,"Polisse","3",2011,7.3,11903,"127","Crime,Drama","Polisse"
"5918","1661820",6784,"Cut Bank","3",2014,6,8767,"93","Crime,Drama,Thriller","Cut Bank"
"5919","1663202",6567,"Revenant, The","0",2015,8,555747,"156","Adventure,Drama,History","The Revenant"
"5920","1663662",4334,"Pacific Rim","1",2013,6.9,423418,"131","Action,Adventure,Sci-Fi","Pacific Rim"
"5921","1665418",5572,"Dorfman in Love","3",2011,6,1190,"92","Comedy,Drama,Romance","Dorfman in Love"
"5922","1666642",4991,"Revenge of the Bridesmaids","3",2010,6.1,5099,"95","Comedy,Romance","Revenge of the Bridesmaids"
"5923","1666801",6125,"DUFF, The","3",2015,6.5,64319,"101","Comedy,Romance","The DUFF"
"5924","1667079",3456,"Food Stamped","3",2010,6.5,123,"60","Documentary,News","Food Stamped"
"5925","1667307",3262,"Damsels in Distress","3",2011,5.7,8389,"99","Comedy,Drama,Romance","Damsels in Distress"
"5926","1667353",3152,"Mirror Mirror","3",2012,5.6,76391,"106","Adventure,Comedy,Drama","Mirror Mirror"
"5927","1667355",6940,"3096 Tage","3",2013,6.4,7638,"111","Biography,Crime,Drama","3096 Days"
"5928","1667905",3185,"This is not a film","1",2011,7.5,4032,"75","Documentary","This Is Not a Film"
"5929","1668200",1742,"Elle s&#39;appelait Sarah (Sarah&#39;s key)","3",2010,7.5,14373,"111","Drama,War","Sarah's Key"
"5930","1669706",5239,"Valkaama","2",2010,4.7,10,"93","Drama","Valkaama"
"5931","1669794",4099,"Au cul du loup","3",2011,6.1,196,"82","Drama","Au cul du loup"
"5932","1670345",4188,"Now You See Me","1",2013,7.3,521681,"115","Crime,Mystery,Thriller","Now You See Me"
"5933","1671457",3214,"Familiar Grounds","1",2011,6.7,457,"90","Drama","Familiar Grounds"
"5934","1671616",2629,"18 comidas","2",2010,6.5,451,"101","Comedy,Drama","18 Meals"
"5935","1672723",3831,"Batman: Year One","3",2011,7.4,25710,"64","Action,Animation,Crime","Batman: Year One"
"5936","1672845",2703,"You Instead","3",2011,6.7,4015,"80","Comedy,Drama,Music","Tonight You're Mine"
"5937","1673423",4923,"My Babysitter&#39;s a Vampire","3",2010,6.3,2643,"85","Adventure,Comedy,Fantasy","My Babysitter's a Vampire"
"5938","1673430",2164,"Superman/Batman: Apocalypse","3",2010,7.2,20471,"78","Action,Adventure,Animation","Superman/Batman: Apocalypse"
"5939","1673434",3755,"Twilight Saga: Breaking Dawn - Part 2, The","3",2012,5.5,202670,"115","Adventure,Drama,Fantasy","The Twilight Saga: Breaking Dawn - Part 2"
"5940","1673697",3689,"Sapphires, The","3",2012,7.1,11510,"103","Biography,Comedy,Drama","The Sapphires"
"5941","1673702",3975,"Une vie de chat","3",2010,7,9294,"70","Adventure,Animation,Comedy","A Cat in Paris"
"5942","1674047",5176,"Birdemic 2: The Resurrection","3",2013,1.7,3628,"90","Action,Comedy,Horror","Birdemic 2: The Resurrection"
"5943","1674057",3531,"And if we all live together","2",2011,6.7,2517,"96","Comedy,Drama","All Together"
"5944","1674692",2806,"French Immersion","3",2011,5.1,244,"99","Comedy","French Immersion"
"5945","1674771",6303,"Entourage","2",2015,6.6,68249,"104","Comedy","Entourage"
"5946","1674773",3678,"Hannah Arendt","3",2012,7.1,8737,"113","Biography,Drama","Hannah Arendt"
"5947","1675192",2833,"Take Shelter","3",2011,7.4,78702,"121","Drama,Thriller","Take Shelter"
"5948","1675434",2919,"Untouchable","1",2011,8.5,613374,"112","Biography,Comedy,Drama","The Intouchables"
"5949","1675439",2734,"Lloyd the Conqueror","2",2011,5.7,294,"95","Comedy","Lloyd the Conqueror"
"5950","1677720",8125,"Ready Player One","3",2018,7.9,88918,"140","Action,Adventure,Sci-Fi","Ready Player One"
"5951","1679235",1931,"Mean Girls 2","3",2011,4.2,17812,"96","Comedy","Mean Girls 2"
"5952","1679276",5837,"Rico, Oskar und die Tieferschatten","1",2014,7,333,"97","Adventure,Comedy,Crime","The Pasta Detectives"
"5953","1679335",7237,"Trolls","3",2016,6.5,56052,"92","Adventure,Animation,Comedy","Trolls"
"5954","1680051",5253,"Alyce Kills","3",2011,5.5,2581,"90","Horror,Thriller","Alyce Kills"
"5955","1682180",4281,"Stoker","3",2013,6.8,93277,"99","Drama,Thriller","Stoker"
"5956","1682246",5568,"Girl Walks Into a Bar","3",2011,5.7,4596,"80","Comedy,Drama,Romance","Girl Walks Into a Bar"
"5957","1683526",6427,"Detachment","3",2011,7.7,65217,"98","Drama","Detachment"
"5958","1683921",3221,"Sleepless Night","1",2011,6.7,4024,"103","Action,Crime,Thriller","Sleepless Night"
"5959","1684226",6124,"Normal Heart, The","1",2014,7.9,29379,"132","Drama,History,Romance","The Normal Heart"
"5960","1684233",4433,"Welcome to the Punch","1",2013,6.1,29524,"99","Action,Crime,Thriller","Welcome to the Punch"
"5961","1684628",2718,"Circumstance","3",2011,5.9,6778,"107","Drama","Circumstance"
"5962","1684911",5197,"Majorite opprimee","0",2010,6.9,430,"11","Drama,Short","Oppressed Majority"
"5963","1686067",3691,"Source, The","3",2011,7.3,3316,"135","Comedy,Drama","The Source"
"5964","1686313",2046,"Simple Simon","1",2010,7.1,7154,"85","Comedy,Drama,Romance","Simple Simon"
"5965","1686821",5135,"Vampire Academy","3",2014,5.5,46713,"104","Action,Comedy,Fantasy","Vampire Academy"
"5966","1687901",3186,"Awakening, The","3",2011,6.5,57105,"102","Horror,Thriller","The Awakening"
"5967","1690953",4300,"Despicable Me 2","3",2013,7.4,323728,"98","Adventure,Animation,Comedy","Despicable Me 2"
"5968","1691323",2721,"Attenberg","3",2011,6.2,5046,"97","Drama,Romance","Attenberg"
"5969","1691916",7690,"Before I Fall","3",2017,6.4,30361,"98","Drama,Mystery","Before I Fall"
"5970","1691917",4463,"Planes","1",2013,5.7,38188,"91","Adventure,Animation,Comedy","Planes"
"5971","1692486",2990,"Carnage","3",2011,7.2,106306,"80","Comedy,Drama","Carnage"
"5972","1692504",5070,"We are The Night (Wir sind die Nacht)","3",2010,6.3,6972,"99","Drama,Fantasy,Horror","We Are the Night"
"5973","1694020",5275,"Guilt Trip, The","3",2012,5.8,32615,"95","Comedy,Drama","The Guilt Trip"
"5974","1695405",4605,"Loneliest Planet, The","0",2011,5.5,3431,"113","Thriller","The Loneliest Planet"
"5975","1698641",5839,"Alexander and the Terrible, Horrible, No Good Very Bad Day","3",2014,6.2,34582,"81","Comedy,Family","Alexander and the Terrible, Horrible, No Good, Very Bad Day"
"5976","1698648",4471,"Girl Most Likely","3",2013,5.8,13430,"103","Comedy","Girl Most Likely"
"5977","1699185",2859,"Free Men","1",2011,6.6,1180,"99","Drama,History,Romance","Free Men"
"5978","1699231",3107,"Quarantine 2: Terminal","3",2011,5.2,16554,"86","Horror,Mystery,Sci-Fi","Quarantine 2: Terminal"
"5979","1699498",3418,"Lake Effects","3",2012,5.7,451,"90","Comedy,Family,Romance","Lake Effects"
"5980","1699755",4205,"Peeples","3",2013,5.3,4294,"95","Comedy,Romance","Peeples"
"5981","1700467",4104,"L&#39;art d&#39;aimer","3",2011,6.1,1388,"85","Comedy,Romance","The Art of Love"
"5982","1700808",3272,"Fast Girls","3",2012,6.3,2825,"91","Drama,Sport","Fast Girls"
"5983","1700841",7042,"Sausage Party","3",2016,6.2,143068,"89","Adventure,Animation,Comedy","Sausage Party"
"5984","1700844",3219,"Deep Blue Sea, The","3",2011,6.3,12959,"98","Drama,Romance","The Deep Blue Sea"
"5985","1700845",5746,"Invisible Woman, The","3",2013,6.2,8207,"111","Biography,Drama,History","The Invisible Woman"
"5986","1701210",3229,"Black Gold","0",2011,6.7,10044,"130","Action,Adventure,Drama","Day of the Falcon"
"5987","1701215",3733,"Future Weather","3",2012,6.2,445,"100","Drama","Future Weather"
"5988","1701990",3895,"Detention","3",2011,5.8,13625,"93","Comedy,Horror,Sci-Fi","Detention"
"5989","1702014",5388,"Hoje Eu Quero Voltar Sozinho","3",2014,8,17921,"96","Drama,Romance","The Way He Looks"
"5990","1702439",3911,"Safe Haven","3",2013,6.7,90462,"115","Drama,Romance,Thriller","Safe Haven"
"5991","1703148",6015,"Hunter, The","3",2011,6.8,33470,"102","Adventure,Drama,Thriller","The Hunter"
"5992","1703199",5828,"Grave Encounters","0",2011,6.1,45442,"92","Horror","Grave Encounters"
"5993","1704573",7506,"Bernie","1",2011,6.8,51586,"99","Biography,Comedy,Crime","Bernie"
"5994","1705134",6111,"State of Emergency","1",2011,5.3,2579,"90","Horror,Sci-Fi,Thriller","State of Emergency"
"5995","1706365",4137,"Feeding Frenzy","3",2010,6.8,647,"89","Comedy,Horror","Feeding Frenzy"
"5996","1706593",3037,"Chronicle","1",2012,7.1,221082,"84","Drama,Sci-Fi,Thriller","Chronicle"
"5997","1706598",6860,"Every Secret Thing","3",2014,6.1,5580,"93","Crime,Drama,Mystery","Every Secret Thing"
"5998","1706620",5296,"Snowpiercer","3",2013,7,217703,"126","Action,Adventure,Sci-Fi","Snowpiercer"
"5999","1707386",3749,"Les Miserables","3",2012,7.6,270657,"158","Drama,History,Musical","Les Misérables"
"6000","1707392",3546,"Lovely Molly","3",2011,5.3,8486,"99","Drama,Horror","Lovely Molly"
"6001","1710417",7769,"Lola Versus","3",2012,5.5,7708,"87","Comedy","Lola Versus"
"6002","1711425",4194,"21 &amp; Over","1",2013,5.9,66139,"93","Comedy","21 & Over"
"6003","1711525",7962,"Office Christmas Party","3",2016,5.8,48161,"105","Comedy","Office Christmas Party"
"6004","1712261",6779,"Triple 9","3",2016,6.3,55535,"115","Action,Crime,Drama","Triple 9"
"6005","1713476",4976,"Bay, The","1",2012,5.6,22213,"84","Horror,Sci-Fi,Thriller","The Bay"
"6006","1714206",5987,"Spectacular Now, The","2",2013,7.1,124181,"95","Comedy,Drama,Romance","The Spectacular Now"
"6007","1714208",2689,"Woman, The","3",2011,6.1,19053,"101","Horror","The Woman"
"6008","1714210",4601,"Weekend","1",2011,7.7,23479,"97","Drama,Romance","Weekend"
"6009","1714886",2481,"Post Mortem","1",2010,6.6,1752,"98","Drama","Post Mortem"
"6010","1714915",5000,"Only Lovers Left Alive","3",2013,7.3,74506,"123","Comedy,Drama,Fantasy","Only Lovers Left Alive"
"6011","1716767",4887,"Last Keepers, The","3",2013,5.5,1568,"85","Family,Fantasy","The Last Keepers"
"6012","1716772",2695,"Inbetweeners Movie, The","1",2011,6.8,69690,"97","Comedy","The Inbetweeners Movie"
"6013","1716777",3386,"People Like Us","3",2012,7.1,37876,"114","Comedy,Drama","People Like Us"
"6014","1718807",2433,"Jamie and Jessie Are Not Together","3",2011,5.1,177,"95","Comedy,Musical,Romance","Jamie and Jessie Are Not Together"
"6015","1719009",4930,"Bratz: Pampered Petz","3",2010,4.4,95,"70","Animation,Family","Bratz: Pampered Petz"
"6016","1719071",3325,"Another Happy Day","3",2011,6.1,3615,"119","Comedy,Drama","Another Happy Day"
"6017","1720182",3147,"October Baby","3",2011,6.8,6651,"107","Drama","October Baby"
"6018","1720616",3120,"Friends with Kids","3",2011,6.2,38268,"107","Comedy,Drama,Romance","Friends with Kids"
"6019","1721685",2459,"Pink Saris","3",2010,7,177,"96","Documentary,Drama","Pink Saris"
"6020","1723115",2052,"Place in Between, The","3",2010,6.4,28,"82","Drama","The Place in Between"
"6021","1723120",2397,"Viva Riva!","3",2010,6.2,1025,"98","Crime,Drama,Thriller","Viva Riva!"
"6022","1723121",4507,"We&#39;re the Millers","3",2013,7,352224,"110","Comedy,Crime","We're the Millers"
"6023","1723811",3511,"Shame","1",2011,7.2,163399,"101","Drama","Shame"
"6024","1724965",6668,"Innocence","3",2014,4.5,931,"96","Adventure,Fantasy,Horror","Innocence"
"6025","1726589",5699,"L!fe Happens","3",2011,5.6,6792,"100","Comedy","L!fe Happens"
"6026","1726592",6185,"Before I Go to Sleep","3",2014,6.3,59093,"92","Drama,Mystery,Thriller","Before I Go to Sleep"
"6027","1726669",3486,"Killer Joe","2",2012,6.7,64857,"102","Crime,Drama,Thriller","Killer Joe"
"6028","1727388",4420,"Way Way Back, The","3",2013,7.4,127238,"103","Comedy,Drama","The Way Way Back"
"6029","1728196",3487,"Hara-Kiri: Death of a Samurai","0",2011,7.3,6210,"128","Drama","Hara-Kiri: Death of a Samurai"
"6030","1730189",3426,"Blood Fare","1",2012,4.5,74,"86","Action,History,Horror","Blood Fare"
"6031","1731141",4753,"Ender&#39;s Game","2",2013,6.7,202533,"114","Action,Fantasy,Sci-Fi","Ender's Game"
"6032","1731697",4586,"Lords of Salem, The","3",2012,5.1,23383,"101","Horror,Thriller","The Lords of Salem"
"6033","1731701",6369,"Barely Lethal","3",2015,5.4,15022,"96","Action,Adventure,Comedy","Barely Lethal"
"6034","1731767",7683,"Scooby-Doo! Camp Scare","3",2010,7.3,1490,"72","Adventure,Animation,Comedy","Scooby-Doo! Camp Scare"
"6035","1732730",6639,"Roller Town","3",2011,5.9,373,"80","Comedy","Roller Town"
"6036","1733114",4187,"Cheesecake Casserole","3",2012,6.3,386,"92","Comedy","Cheesecake Casserole"
"6037","1734110",7164,"No One Killed Jessica","3",2011,7.2,9076,"136","Biography,Crime,Drama","No One Killed Jessica"
"6038","1734113",2801,"Omae Umasou da na","0",2010,7.2,391,"89","Animation","Omae umasoudana"
"6039","1734493",7597,"Unlocked","3",2017,6.2,16491,"98","Action,Drama,Mystery","Unlocked"
"6040","1735200",4097,"When Pigs Have Wings","1",2011,7.1,2662,"98","Comedy","When Pigs Have Wings"
"6041","1735839",5875,"Any Questions for Ben?","2",2012,5.8,1495,"114","Comedy,Romance","Any Questions for Ben?"
"6042","1735853",5830,"Como Esquecer","3",2010,6.2,392,"100","Drama","So Hard to Forget"
"6043","1735898",3297,"Snow White and the Huntsman","3",2012,6.1,248484,"127","Action,Adventure,Drama","Snow White and the Huntsman"
"6044","1736633",6697,"Oslo, 31. august","1",2011,7.7,15964,"95","Drama","Oslo, August 31st"
"6045","1737090",5228,"Amber Lake","3",2011,5.9,356,"81","Drama,Thriller","Amber Lake"
"6046","1740047",2542,"Trip, The","1",2010,7,19387,"112","Comedy,Drama","The Trip"
"6047","1740707",2677,"TrollHunter","1",2010,7,60517,"103","Drama,Fantasy,Horror","Trollhunter"
"6048","1742044",5649,"Jersey Boys","2",2014,6.8,28458,"134","Biography,Drama,Music","Jersey Boys"
"6049","1742334",5625,"Sabotage","3",2014,5.7,52687,"109","Action,Crime,Drama","Sabotage"
"6050","1742336",3527,"Your Sister&#39;s Sister","3",2011,6.7,23881,"90","Comedy,Drama","Your Sister's Sister"
"6051","1742650",6153,"I Don&#39;t Know How She Does It","3",2011,4.9,17821,"89","Comedy,Romance","I Don't Know How She Does It"
"6052","1742683",2355,"Too Big to Fail","1",2011,7.4,12873,"99","Biography,Drama,History","Too Big to Fail"
"6053","1743922",2711,"Donovan&#39;s Echo","1",2011,6.2,1322,"91","Drama,Fantasy,Mystery","Donovan's Echo"
"6054","1744641",5440,"Ramayana: The Epic","2",2010,6,333,"98","Adventure,Animation,Family","Ramayana: The Epic"
"6055","1745686",5538,"Die Wand","0",2012,6.8,5221,"108","Drama,Fantasy,Mystery","The Wall"
"6056","1748122",3348,"Moonrise Kingdom","3",2012,7.8,272192,"94","Adventure,Comedy,Drama","Moonrise Kingdom"
"6057","1748207",3738,"Sound of My Voice","3",2011,6.6,18360,"85","Drama,Mystery,Sci-Fi","Sound of My Voice"
"6058","1748260",5759,"Tiger Eyes","3",2012,6.4,1716,"92","Drama","Tiger Eyes"
"6059","1753722",6443,"2 Coelhos","1",2012,7.4,4506,"101","Action,Thriller","Two Rabbits"
"6060","1753887",4100,"Hasta la Vista","1",2011,7.4,6345,"115","Comedy,Drama","Come as You Are"
"6061","1754351",2712,"Hollywood Complex, The","3",2010,6.7,320,"90","Biography,Comedy,Documentary","The Hollywood Complex"
"6062","1754656",6434,"little prince, The","3",2015,7.8,44904,"108","Adventure,Animation,Drama","The Little Prince"
"6063","1756750",2728,"Starbuck","1",2011,7.3,14622,"109","Comedy,Drama,Romance","Starbuck"
"6064","1756832",2497,"Unleashed, The","3",2011,4,267,"106","Drama,Horror,Thriller","The Unleashed"
"6065","1757742",4732,"Apartment 143","3",2011,5.1,10242,"80","Horror,Thriller","Apartment 143"
"6066","1757746",4746,"Extracted","1",2012,6.5,10728,"85","Drama,Sci-Fi","Extraction"
