"nconst","tconst","crew.type","primaryName","primaryProfession"
"nm0178997","0120484","dir1","Frank Coraci","director,actor,producer"
"nm0178997","1086772","dir1","Frank Coraci","director,actor,producer"
"nm0178997","0327437","dir1","Frank Coraci","director,actor,producer"
"nm0179023","0249380","writ2","Coralie","actress,director,writer"
"nm0179023","0249380","dir2","Coralie","actress,director,writer"
"nm0179120","0082509","writ4","Richard Corben","writer,art_department,director"
"nm0179132","0765476","writ2","Bill Corbett","writer,actor,soundtrack"
"nm0179221","0421082","dir1","Anton Corbijn","director,actor,art_director"
"nm0179221","1972571","dir1","Anton Corbijn","director,actor,art_director"
"nm0179221","2948840","dir1","Anton Corbijn","director,actor,art_director"
"nm0179221","1440728","dir1","Anton Corbijn","director,actor,art_director"
"nm0179278","0060315","writ2","Bruno Corbucci","writer,director,soundtrack"
"nm0179278","0082045","writ2","Bruno Corbucci","writer,director,soundtrack"
"nm0179281","0060315","writ1","Sergio Corbucci","writer,director,actor"
"nm0179281","0060315","dir1","Sergio Corbucci","writer,director,actor"
"nm0179542","2051879","dir1","Sebastián Cordero","producer,director,writer"
"nm0179697","2058673","dir1","Ericson Core","cinematographer,director,camera_department"
"nm0179851","0263725","writ2","Laurence Coriat","writer,director,miscellaneous"
"nm0179896","0100046","writ1","John Cork","producer,director,writer"
"nm0179971","2494280","writ2","Jerry Corley","actor,writer,director"
"nm0179993","0019304","writ1","Bartlett Cormack","writer,actor,assistant_director"
"nm0179993","0024991","writ3","Bartlett Cormack","writer,actor,assistant_director"
"nm0179993","0023582","writ2","Bartlett Cormack","writer,actor,assistant_director"
"nm0179993","0027652","writ1","Bartlett Cormack","writer,actor,assistant_director"
"nm0179994","0038718","dir5","Robert Cormack","animation_department,director,art_director"
"nm0180011","0079417","writ1","Avery Corman","writer"
"nm0180077","0012532","writ2","Eugène Cormon","writer,soundtrack"
"nm0180085","0413573","dir2","Rob Corn","producer,production_manager,director"
"nm0180257","0090555","writ2","John Cornell","producer,actor,writer"
"nm0180404","4466936","writ2","Clovis Cornillac","actor,director,writer"
"nm0180404","4466936","dir1","Clovis Cornillac","actor,director,writer"
"nm0180428","0983193","writ4","Joe Cornish","writer,director,editor"
"nm0180428","1478964","dir1","Joe Cornish","writer,director,editor"
"nm0180428","0478970","writ2","Joe Cornish","writer,director,editor"
"nm0180428","1478964","writ1","Joe Cornish","writer,director,editor"
"nm0180506","3387542","writ2","Sarah Cornwell","writer"
"nm0180508","1972571","writ3","Stephen Cornwell","producer,writer,director"
"nm0180508","1401152","writ2","Stephen Cornwell","producer,writer,director"
"nm0180902","3138192","writ2","Rich Correll","director,producer,writer"
"nm0180902","0493093","writ1","Rich Correll","director,producer,writer"
"nm0180902","0493093","dir2","Rich Correll","director,producer,writer"
"nm0180912","0283503","dir1","Michael Corrente","producer,director,actor"
"nm0181019","0480249","writ4","John William Corrington","writer,miscellaneous"
"nm0181020","0480249","writ5","Joyce Hooper Corrington","writer,producer"
"nm0181117","4080768","writ1","Catherine Corsini","director,writer,actress"
"nm0181117","4080768","dir1","Catherine Corsini","director,writer,actress"
"nm0181185","1183665","writ1","Ben Court","writer"
"nm0181420","0080931","writ1","Antonio Cesare Corti","writer,actor,assistant_director"
"nm0181497","0060176","writ2","Julio Cortázar","writer,actor"
"nm0181579","1757742","writ1","Rodrigo Cortés","writer,editor,director"
"nm0181579","1462758","dir1","Rodrigo Cortés","writer,editor,director"
"nm0181658","0045537","writ3","Norman Corwin","writer,producer,director"
"nm0181658","0054343","writ1","Norman Corwin","writer,producer,director"
"nm0181731","0092675","writ2","Christopher Cosby","writer"
"nm0181741","0079714","writ1","Don Coscarelli","writer,director,producer"
"nm0181741","1783732","writ1","Don Coscarelli","writer,director,producer"
"nm0181741","1783732","dir1","Don Coscarelli","writer,director,producer"
"nm0181741","0079714","dir1","Don Coscarelli","writer,director,producer"
"nm0181753","0071431","writ3","Marcello Coscia","writer,director,producer"
"nm0181753","0051951","writ2","Marcello Coscia","writer,director,producer"
"nm0181836","0460732","dir1","John Cosgrove","producer,director,writer"
"nm0181902","0097737","dir1","George P. Cosmatos","director,writer,assistant_director"
"nm0181902","0108358","dir2","George P. Cosmatos","director,writer,assistant_director"
"nm0181902","0089880","dir1","George P. Cosmatos","director,writer,assistant_director"
"nm0181924","0825244","writ2","Jean Cosmos","writer,miscellaneous,director"
"nm0182275","0809533","writ1","Pedro Costa","writer,producer,director"
"nm0182454","0076085","writ3","Maurizio Costanzo","writer,actor,soundtrack"
"nm0182459","3344922","writ1","Saverio Costanzo","director,writer,actor"
"nm0182459","3344922","dir1","Saverio Costanzo","director,writer,actor"
"nm0182666","0142964","writ1","Nikolaj Coster-Waldau","actor,producer,writer"
"nm0182891","1405810","writ2","Ivan Cotroneo","writer,director,producer"
"nm0182891","1226236","writ2","Ivan Cotroneo","writer,director,producer"
"nm0182945","0000567","writ1","Victor de Cottens","writer,actor"
"nm0183183","0036326","writ2","William Cottrell","writer,miscellaneous,director"
"nm0183183,nm0414144","0029583","dir5",NA,NA
"nm0183183,nm0754836,nm0672093,nm0061284,nm0670328","0032910","writ5",NA,NA
"nm0183419","1860152","dir2","Delphine Coulin","writer,director"
"nm0183419","1860152","writ1","Delphine Coulin","writer,director"
"nm0183421","1860152","dir1","Muriel Coulin","camera_department,director,cinematographer"
"nm0183421","1860152","writ2","Muriel Coulin","camera_department,director,cinematographer"
"nm0183686","1942120","writ2","Emmanuel Courcol","actor,writer,director"
"nm0184445","0456554","writ2","Allen Covert","actor,producer,writer"
"nm0184445","0810913","writ1","Allen Covert","actor,producer,writer"
"nm0184947","0256415","writ2","C. Jay Cox","writer,director,producer"
"nm0185084","0104254","writ1","Jim Cox","writer,producer,miscellaneous"
"nm0185084","0095776","writ1","Jim Cox","writer,producer,miscellaneous"
"nm0185084","0100477","writ1","Jim Cox","writer,producer,miscellaneous"
"nm0185309","0810819","writ2","Lucinda Coxon","writer"
"nm0185309","1235189","writ1","Lucinda Coxon","writer"
"nm0185428","0188484","dir2","James Coyne","director,cinematographer,location_management"
"nm0185524","0085672","dir1","Luigi Cozzi","director,writer,actor"
"nm0185524","0085672","writ1","Luigi Cozzi","director,writer,actor"
"nm0185848","1465522","dir1","Eli Craig","director,actor,writer"
"nm0185848","1465522","writ1","Eli Craig","director,actor,writer"
"nm0185867","0066549","writ1","H.A.L. Craig","writer"
"nm0185934","0327679","writ1","Laurie Craig","writer,miscellaneous"
"nm0185934","0493949","writ1","Laurie Craig","writer,miscellaneous"
"nm0185976","0840361","writ1","Peter Craig","writer,actor,producer"
"nm0185976","1951266","writ1","Peter Craig","writer,actor,producer"
"nm0185976","1951265","writ1","Peter Craig","writer,actor,producer"
"nm0186091","0068284","dir1","William Crain","director,assistant_director,producer"
"nm0186118","0050105","writ3","Mildred Cram","writer,miscellaneous"
"nm0186141","0439478","writ2","David Cramer","actor,writer,cinematographer"
"nm0186355","0039054","writ3","Harry Crane","writer,miscellaneous,soundtrack"
"nm0186355","0038589","writ3","Harry Crane","writer,miscellaneous,soundtrack"
"nm0186726","0082766","writ1","Christina Crawford","actress,writer,director"
"nm0186733","3368814","dir1","Curtis Crawford","art_department,animation_department,producer"
"nm0186832","0064708","writ1","Joanna Crawford","writer,actress"
"nm0187010","0964586","writ1","Helen Crawley","miscellaneous,writer"
"nm0187232","0029583","writ4","Richard Creedon","writer"
"nm0187256","0024216","writ1","James Ashmore Creelman","writer,director,editor"
"nm0187256","0023238","writ1","James Ashmore Creelman","writer,director,editor"
"nm0187693","0026663","writ2","Florence Crewe-Jones","writer"
"nm0187740","1641410","writ1","Emanuele Crialese","writer,director,producer"
"nm0187740","1641410","dir1","Emanuele Crialese","writer,director,producer"
"nm0187769","0095159","writ2","Charles Crichton","director,editor,writer"
"nm0187769","0037635","dir4","Charles Crichton","director,editor,writer"
"nm0187769","0095159","dir2","Charles Crichton","director,editor,writer"
"nm0187981","0015163","dir2","Donald Crisp","actor,director,writer"
"nm0188165","1320286","writ1","Michael Cristofer","actor,writer,director"
"nm0188165","0218922","dir1","Michael Cristofer","actor,writer,director"
"nm0188165","0402894","writ3","Michael Cristofer","actor,writer,director"
"nm0188165","0218922","writ2","Michael Cristofer","actor,writer,director"
"nm0188165","0123865","writ2","Michael Cristofer","actor,writer,director"
"nm0188165","0099165","writ1","Michael Cristofer","actor,writer,director"
"nm0188165","0094332","writ2","Michael Cristofer","actor,writer,director"
"nm0188165","0123865","dir1","Michael Cristofer","actor,writer,director"
"nm0188243","0770703","writ2","Jennifer Crittenden","producer,writer,miscellaneous"
"nm0188274","0018051","writ3","Thomas J. Crizer","actor,editor,writer"
"nm0188349","0119918","writ3","Carter Crocker","writer,miscellaneous"
"nm0188349","0283426","writ2","Carter Crocker","writer,miscellaneous"
"nm0188357","0021749","writ3","Harry Crocker","actor,miscellaneous,assistant_director"
"nm0188419","0049640","writ1","Lucy Herndon Crockett","writer"
"nm0188462","4104054","writ1","David Croft","writer,producer,director"
"nm0188521","0116931","dir1","Emma-Kate Croghan","director,writer"
"nm0188521","0116931","writ3","Emma-Kate Croghan","director,writer"
"nm0188580","0096787","writ2","Ken Cromar","writer,miscellaneous"
"nm0188669","0025822","dir1","John Cromwell","director,actor,writer"
"nm0188669","0029442","dir2","John Cromwell","director,actor,writer"
"nm0188669","0025586","dir1","John Cromwell","director,actor,writer"
"nm0188669","0035360","dir1","John Cromwell","director,actor,writer"
"nm0188669","0037280","dir4","John Cromwell","director,actor,writer"
"nm0188669","0037671","dir1","John Cromwell","director,actor,writer"
"nm0188733","1814621","writ1","Karen Croner","writer,editorial_department,producer"
"nm0188743","0049787","writ2","A.J. Cronin","writer"
"nm0188832","0097731","writ1","Jay Cronley","writer"
"nm0189076","0018037","dir1","Alan Crosland","director,writer,producer"
"nm0189105","0114395","writ1","Alison Cross","producer,writer,miscellaneous"
"nm0189117","1646987","writ4","Beverley Cross","writer"
"nm0189117","0082186","writ1","Beverley Cross","writer"
"nm0189117","0057259","writ2","Beverley Cross","writer"
"nm0189117","0800320","writ4","Beverley Cross","writer"
"nm0189144","3145220","writ1","David Cross","actor,writer,producer"
"nm0189144","3145220","dir1","David Cross","actor,writer,producer"
"nm0189232","2023587","writ3","Neil Cross","writer,producer,actor"
"nm0189272","1172233","writ1","Shauna Cross","writer,casting_department,miscellaneous"
"nm0189272","1586265","writ1","Shauna Cross","writer,casting_department,miscellaneous"
"nm0189272","1355630","writ1","Shauna Cross","writer,casting_department,miscellaneous"
"nm0189496","0059742","writ3","Russel Crouse","writer,miscellaneous"
"nm0189519","0110297","writ1","Mary Crow Dog","writer"
"nm0189596","0195234","writ1","Mark Crowdy","producer,writer,actor"
"nm0189610","0116287","writ1","Christopher Crowe","writer,producer,miscellaneous"
"nm0189758","0065488","writ1","Mart Crowley","producer,miscellaneous,writer"
"nm0189979","0108147","writ3","Jim Cruickshank","writer,producer,miscellaneous"
"nm0189979","0094137","writ3","Jim Cruickshank","writer,producer,miscellaneous"
"nm0190030","0072730","writ3","Wayne Cruseturner","writer"
"nm0190085","4698684","writ2","Barry Crump","writer,actor,miscellaneous"
"nm0190780","0134067","writ4","Gabor Csupo","producer,writer,animation_department"
"nm0190780","0282120","writ2","Gabor Csupo","producer,writer,animation_department"
"nm0190780","0396707","dir1","Gabor Csupo","producer,writer,animation_department"
"nm0190780","0398808","dir1","Gabor Csupo","producer,writer,animation_department"
"nm0190859","0401711","dir2","Alfonso Cuarón","writer,producer,director"
"nm0190859","0119223","dir1","Alfonso Cuarón","writer,producer,director"
"nm0190859","0113670","dir1","Alfonso Cuarón","writer,producer,director"
"nm0190859","0245574","dir1","Alfonso Cuarón","writer,producer,director"
"nm0190859","0206634","writ1","Alfonso Cuarón","writer,producer,director"
"nm0190859","0206634","dir1","Alfonso Cuarón","writer,producer,director"
"nm0190859","1454468","dir1","Alfonso Cuarón","writer,producer,director"
"nm0190859","0245574","writ2","Alfonso Cuarón","writer,producer,director"
"nm0190859","1454468","writ1","Alfonso Cuarón","writer,producer,director"
"nm0190859","0304141","dir1","Alfonso Cuarón","writer,producer,director"
"nm0190860","0245574","writ1","Carlos Cuarón","writer,director,producer"
"nm0190861","1454468","writ2","Jonás Cuarón","writer,director,producer"
"nm0190930","2294189","dir1","Allan Cubitt","writer,producer,director"
"nm0190930","2294189","writ1","Allan Cubitt","writer,producer,director"
"nm0190965,nm0264894,nm0831290,nm0869935","0065569","writ5",NA,NA
"nm0191109","0092693","dir1","José Luis Cuerda","director,writer,actor"
"nm0191138","0242587","writ3","Gerald Cuesta","writer,producer,miscellaneous"
"nm0191147","0242587","writ2","Michael Cuesta","producer,director,writer"
"nm0191147","1961175","dir1","Michael Cuesta","producer,director,writer"
"nm0191147","0242587","dir1","Michael Cuesta","producer,director,writer"
"nm0191147","0417385","dir1","Michael Cuesta","producer,director,writer"
"nm0191386","0033727","dir2","Shamus Culhane","animation_department,director,producer"
"nm0191392","0808230","writ2","Jean-Marc Culiersi","writer,actor,director"
"nm0191502","1385867","writ2","Mark Cullen","writer,producer,director"
"nm0191523","1385867","writ1","Robb Cullen","writer,producer,actor"
"nm0191547","0386140","writ5","Johnston McCulley","writer"
"nm0191547","0120746","writ1","Johnston McCulley","writer"
"nm0191580","5592248","writ1","Thomas Cullinan","writer"
"nm0191712","1355630","dir1","R.J. Cutler","producer,director,writer"
"nm0191717","0400717","writ4","Jill Culton","animation_department,director,writer"
"nm0191717","0400717","dir1","Jill Culton","animation_department,director,writer"
"nm0191717","0198781","writ2","Jill Culton","animation_department,director,writer"
"nm0191874","0205177","writ2","Dave Cummings","writer,producer,actor"
"nm0191897","0027562","writ3","Hugh Cummings","miscellaneous,writer,actor"
"nm0191899","0031981","dir1","Irving Cummings","actor,director,producer"
"nm0191899","0031507","dir1","Irving Cummings","actor,director,producer"
"nm0192356","0044706","writ2","John W. Cunningham","writer"
"nm0192384","0120912","writ1","Lowell Cunningham","writer,actor,camera_department"
